"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-03","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"30.6",",,H","13.3",",,H","20.0",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-04","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"28.3",",,H","15.6",",,H","19.4",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-05","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"31.7",",,H","16.7",",,H","22.2",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-06","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"26.1",",,H","13.3",",,H","13.3",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-07","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"22.2",",,H","8.3",",,H","10.0",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-08","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"23.3",",,H","6.1",",,H","10.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-09","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"25.6",",,H","7.8",",,H","13.9",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-10","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"26.7",",,H","9.4",",,H","15.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-11","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"30.0",",,H","12.2",",,H","19.4",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-12","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"32.2",",,H","15.0",",,H","20.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-13","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"22.2",",,H","10.6",",,H","10.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-14","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"16.1",",,H","6.1",",,H","10.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-15","0.0","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"13.9",",,H","5.6",",,H","5.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-16","0.0","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"16.7",",,H","0.0",",,H","6.7",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-17","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"20.6",",,H","3.3",",,H","10.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-18","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"22.2",",,H","6.1",",,H","11.7",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-19","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"23.9",",,H","6.1",",,H","12.2",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-20","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"26.7",",,H","7.2",",,H","15.6",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-21","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"27.2",",,H","10.0",",,H","16.7",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-22","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"30.0",",,H","15.0",",,H","15.0",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-23","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"21.1",",,H","9.4",",,H","9.4",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-24","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"23.9",",,H","7.2",",,H","19.4",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-25","5.6",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"21.1",",,H","9.4",",,H","9.4",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-26","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"17.2",",,H","5.6",",,H","8.9",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-27","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"21.1",",,H","6.1",",,H","13.3",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-28","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"28.9",",,H","11.7",",,H","25.0",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-29","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"27.8",",,H","20.0",",,H","22.8",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-30","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-31","34.3",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"16.7",",,H","6.1",",,H","6.1",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-01","0.0","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"17.2",",,H","2.8",",,H","8.9",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-02","0.0",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"20.0",",,H","6.7",",,H","16.7",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-03","6.4",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"20.6",",,H","12.8",",,H","16.7",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-04","25.4",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-05","29.7",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
